time,open,high,low,close,Volume,Volume MA
1535983200,11.74,11.74,11.74,11.74,10,NaN
1535985900,11.69,11.69,11.69,11.69,5,NaN
1535989500,11.75,11.75,11.75,11.75,1330,NaN
1535994000,11.72,11.72,11.68,11.68,90,NaN
1535994900,11.7,11.7,11.7,11.7,135,NaN
1535995800,11.71,11.71,11.71,11.71,10,NaN
1535999400,11.74,11.74,11.72,11.72,140,NaN
1536066900,11.84,11.84,11.84,11.84,25,NaN
1536067800,11.85,11.85,11.8,11.8,100,NaN
1536068700,11.82,11.82,11.8,11.82,600,NaN
1536069600,11.83,11.83,11.83,11.83,5,NaN
1536072300,11.81,11.81,11.81,11.81,75,NaN
1536078600,11.86,11.86,11.86,11.86,15,NaN
1536079500,11.88,11.88,11.88,11.88,15,NaN
1536080400,11.9,11.9,11.9,11.9,30,NaN
1536081300,11.99,11.99,11.99,11.99,5,NaN
1536159600,11.93,11.93,11.93,11.93,350,NaN
1536168600,11.92,11.92,11.92,11.92,15,NaN
1536177600,12.01,12.01,12,12,40,NaN
1536239700,11.94,11.94,11.94,11.94,20,NaN
1536240600,11.94,11.94,11.94,11.94,25,NaN
1536247800,11.96,11.96,11.96,11.96,5,NaN
1536250500,11.95,11.96,11.95,11.95,45,NaN
1536252300,11.93,11.93,11.93,11.93,10,NaN
1536254100,11.91,11.91,11.91,11.91,5,NaN
1536255900,11.89,11.89,11.89,11.89,5,NaN
1536262200,11.85,11.85,11.85,11.85,200,NaN
1536584400,11.76,11.76,11.76,11.76,10,NaN
1536593400,11.85,11.85,11.85,11.85,225,NaN
1536594300,11.85,11.85,11.85,11.85,95,NaN
1536604200,11.79,11.79,11.79,11.79,170,NaN
1536605100,11.79,11.79,11.79,11.79,5,NaN
1536606000,11.85,11.85,11.85,11.85,60,NaN
1536669000,11.92,11.92,11.92,11.92,5,NaN
1536669900,11.95,11.95,11.95,11.95,5,NaN
1536670800,11.99,11.99,11.99,11.99,5,NaN
1536672600,11.91,11.91,11.91,11.91,5,NaN
1536682500,11.9,11.9,11.9,11.9,10,NaN
1536691500,11.85,11.88,11.84,11.87,150,NaN
1536696900,11.84,11.84,11.84,11.84,10,NaN
1536761700,11.74,11.75,11.72,11.72,130,NaN
1536762600,11.72,11.72,11.71,11.71,90,NaN
1536777900,11.75,11.76,11.75,11.76,20,NaN
1536781500,11.76,11.79,11.76,11.79,10,NaN
1536783300,11.81,11.81,11.81,11.81,10,NaN
1536784200,11.82,11.82,11.82,11.82,25,NaN
1536843600,11.76,11.76,11.76,11.76,10,NaN
1536844500,11.88,11.94,11.88,11.94,10,NaN
1536845400,11.86,11.86,11.86,11.86,10,NaN
1536846300,11.8,11.8,11.8,11.8,5,87.7
1536848100,11.83,11.83,11.83,11.83,5,87.6
1536857100,11.88,11.89,11.88,11.89,20,87.9
1536861600,11.9,11.9,11.9,11.9,5,61.4
1536863400,11.93,11.94,11.93,11.93,40,60.4
1536864300,11.92,11.92,11.92,11.92,5,57.8
1536928200,11.97,11.99,11.97,11.99,15,57.9
1536939000,11.91,11.91,11.88,11.88,10,55.3
1537192800,11.83,11.83,11.83,11.83,10,55
1537196400,11.77,11.78,11.77,11.78,10,53.2
1537197300,11.79,11.8,11.79,11.8,10,41.4
1537198200,11.88,11.88,11.87,11.87,15,41.6
